platform,date,user,content,likes,shares,comments,source_url,sentiment_label,sentiment_score
tiktok,1742829712,ycaballeroy,"En efecto, es cine 🚬 ",24855,1666,1063,https://v16m.tiktokcdn-us.com/80d8c340c9ed39f5091a3a740a912725/697c6681/video/tos/useast2a/tos-useast2a-ve-0068c004/oQHEw8rTQavEJ94B3CrDfB6RhSAFgzXQEeanIl/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=572&bt=286&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=Mzg1PGc5OmY5ZGc7aDY0OUBpanU0bnE5cm5xeTMzNzczM0A2LS0wLWM1NjQxNC41MWMxYSNyX2tqMmRrZGRgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00090000,neutral,0.6677762269973755
tiktok,1739457655,elian1308,NOBOA CONTINÚA PELEANDO CON LAS FAMILIAS DE LOS NIÑOS DE LAS MALVINAS.🇪🇨 🇪🇨,24812,4277,1892,https://v16m.tiktokcdn-us.com/17363cfe08d2b3579d162a7f39241327/697c673e/video/tos/useast2a/tos-useast2a-ve-0068c003/oYFBKoDfFtc8rCccKRsWABEEuupQIJgfQng8PE/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1436&bt=718&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=OGk2aTZoNTU3M2lpZzg5aEBpamhscXE5cmkzeDMzNzczM0AzYDJeXmNjX2ExNWMvYWEzYSMyMWZfMmQ0MmtgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00098000,negative,0.5423879027366638
tiktok,1738792498,yaptvradio,"ANABELLA AZIN, MADRE DE DANIEL NOBOA, DICE QUE SE CONSTRUIRÁ HOSPITAL PARA ATENDER A MILES DE PACIENTES Con cánc3r, y tendrá tecnología de última generación, y personal altmemte capacitado, porque la salud es un derecho para los 18 millones de ecuatorianos. Anabella Azin es candidata a Asambleista Nacional por ADN, lista 7. /CALUMA/UNIDOS/POR/LA/DEM💜 PALESTINA OK Bolívar🇪🇨 Daniel Noboa NOBOA AZIN ",24806,2848,2939,https://v16m.tiktokcdn-us.com/125875135ff573d1a2c37d11c8d2fe82/697c668f/video/tos/useast2a/tos-useast2a-ve-0068c003/okVS39cPDIek6j72A7FgJzRxHBfFnKBQExQtEo/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1024&bt=512&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=OTNoNThkODk0PDtnaGZnZ0BpajY4d3c5cmZ3eDMzNzczM0AyNTRhNV9fXy0xL2IzYF4vYSNyb2lnMmRjb2VgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00090000,neutral,0.42872413992881775
tiktok,1736522597,elian1308,SI ESTÁS ENTRE VOTAR POR NOBOA O NO MIRA ESTE VIDEO PODEMOS TERMINAR COMO VENEZUELA.🇪🇨 🇪🇨,24665,5346,1839,https://v16m.tiktokcdn-us.com/082017ce2b4977cc84b97cd487208b64/697c6813/video/tos/alisg/tos-alisg-pve-0037c001/ooePQnjoIgGA2EeI97L7lgAeCAudRgCmmrCSjA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1514&bt=757&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=OjZlNWdnNGdoM2RlaWhoNUBpM3RwZ3M5cnZteDMzNzczM0AuMF4uYmAwNTAxYDY2YTBiYSNsZ29oMmRrYi1gLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e000a0000,positive,0.4746186137199402
tiktok,1736556397,wilopradoec,😱🔴 Daniel Noboa y su potente discurso. ,24493,1676,7339,https://v16m.tiktokcdn-us.com/2a2187a3ed27d76577d8695567831179/697c66d3/video/tos/alisg/tos-alisg-pve-0037c001/o8fn2LRGEEDgFBwE3vF7VIK5BGYNEQBybzQJeA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2632&bt=1316&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=ZWllZzRnZWVpNDtoZGdoN0BpM21uNnM5cm91eDMzNzczM0AyNTMyMDUzNmAxNDU1Y2M0YSMwazVjMmRjcS1gLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00090000,positive,0.5565215945243835
tiktok,1741804976,telmopunina,Mensaje de las Mujeres de la provincia del CHIMBORAZO al PAIS 🇪🇨🇪🇨🇪🇨🇪🇨🇪🇨🇪🇨 🌻😻 Iza Salazar CORREA,24295,3246,3014,https://v16m.tiktokcdn-us.com/b9fb3db906c896a81d9d79b9ca37e0c1/697c6770/video/tos/useast2a/tos-useast2a-ve-0068c002/oUUOEZRERJefhOLg1QQdGEv0IAynSzDoj0iBFB/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1372&bt=686&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=aGVoaTk6ZWY0OjVmOzs3PEBpM2hkcXM5cmd3eTMzNzczM0AuNjQzLjMwXzYxLTYuYC1gYSNkL2ZwMmQ0NDVgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e000a0000,neutral,0.6429319977760315
tiktok,1744587044,jotacparati," , , , , , , 🤘 .Guevara . Henry Caliz Abogado González Correa Delgado Telecinco Belarra Urresta Base en Canal Red Palacios ciudadanos en Ecuador desafiando la tiranía 🇪🇨💙💪",24223,1996,1749,https://v16m.tiktokcdn-us.com/75b9ebd904c83e246cd236d69c49ccc6/697c672c/video/tos/useast2a/tos-useast2a-pve-0068/osG8vILdEJeeHII0VeMSi3fKg5mJIAywQmAVLf/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1484&bt=742&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=NWRlZmdkO2U3Z2g6Omk2ZkBpamxpcHk5cmU3eTMzNzczM0BjMC9eYmJgX2ExMjExYC4wYSMxcS1tMmRrYnJgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00098000,neutral,0.56610506772995
tiktok,1734733550,elian1308,ES VOMITIVO VER LA PUBLICIDAD DE NOBOA EN REDES SABIENDO QUE PAGO ESO EN LUGAR DE LA DIALISADORAS.🇪🇨 🇪🇨 ,24195,1769,2078,https://v16m.tiktokcdn-us.com/80b114e7d2e44ea757a2eb6bbd80d6f2/697c672e/video/tos/alisg/tos-alisg-pve-0037c001/o0i63OSbfACeg1DUIoIL17IgAFjDeyAz5SEQCg/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1740&bt=870&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=Z2Q7OTk3ZzxkOmg3ZGQ6M0BpM2s0eHc5cm94dzMzNzczM0A2NGMxMi8wX18xYGIwLV5eYSM1bWhiMmQ0bmZgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00098000,negative,0.9062998294830322
tiktok,1738162082,amartinezecu,"Si no pasa a segunda vuelta, a quién apoyaría, ¿Noboa o Luisa? Al igual que Luisa González cuando le preguntan sobre Maduro, Andrea González no respondió con certeza. ",23636,1546,2557,https://v16m.tiktokcdn-us.com/bccf7bd1755a390b7d2701ee2d42626b/697c66fc/video/tos/useast2a/tos-useast2a-ve-0068c002/oA5gSRfogA36CjxljLepHPGCBdNzEIINesATAo/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=634&bt=317&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=aDo5O2llO2lpZztpOzk6M0BpanMzaHY5cnQ2eDMzNzczM0AxMzI2LTUtNTYxMy8xMTAtYSM1M2ZgMmRjcWFgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00098000,negative,0.6621281504631042
tiktok,1737387739,ww.ienews.com, 🚨 González Correa Delgado Quishpe OFICIAL Bukele Noticias .ec,23577,2205,3920,https://v16m.tiktokcdn-us.com/ce2eeff8e9739a7852962e6fc9d1ecab/697c6683/video/tos/useast2a/tos-useast2a-ve-0068c004/oomnBOqGE3uFUebA3QKQjcp6R3NiDBg6EfrI3J/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=800&bt=400&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=aWlnNzZmOGk8Zjg0NWVkaEBpM3U3PHc5cnc5eDMzNzczM0A2MzQ2NGA0XzYxYl8vXzNfYSNraGpeMmRzbzRgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00090000,neutral,0.9049758911132812
tiktok,1743474757,elian1308,ECUADOR REACCIONA POR DIOS 🇪🇨 Álvaro Pallares,23553,4325,2424,https://v16m.tiktokcdn-us.com/7a3049eedbe76ae1cde65fa167b375f1/697c672a/video/tos/useast2a/tos-useast2a-pve-0068/o4BmAoU6HFnlWE0gQnED4QfMIDfCQ7YpBJW3GR/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1278&bt=639&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=OTYzMzo0Zzg7ZDM7aDszZEBpM2Rqb3Y5cndueTMzNzczM0A2MWEvLS9gXi4xY2EtNjBjYSMwMzIyMmRzcWlgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00098000,positive,0.3866158127784729
tiktok,1744638723,elian1308,RESULTADO ELECTORAL 🇪🇨 ,23407,1688,2398,https://v16m.tiktokcdn-us.com/889ca105c0d1bbd35cd35ba76d7ac5de/697c67d6/video/tos/useast2a/tos-useast2a-ve-0068c002/okihscAeiEz1KOVfAYhpIJQ6ffiPRJKI1DuMeF/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1578&bt=789&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=M2hpOmc4OmY5Z2Y2ZTloN0BpM3Q3bHE5cnJqeTMzNzczM0BhNTEyMDRhNTMxYjExYTFjYSNqcGovMmRrc3JgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e000a0000,neutral,0.853557288646698
tiktok,1742779618,andyx757,゚ ,23340,7668,155,https://sf19-sign.tiktokcdn-us.com/obj/tos-alisg-ve-2774/okUqoBYmldDCgsCFQDqtBfyVwQFpZSQEcrSDfb?lk3s=08d74b56&x-expires=1769760317&x-signature=KEQ0uzdtwulrCvejCjiYKxJ2sSg%3D,neutral,0.42293137311935425
tiktok,1731593814,elian1308,"NOBOA ELIMINO VARIAS TERMO ELECTRICAS OARA GENERAR ESTA CRISIS, Y AHORA VA A COMPRAR A COLOMBIA ENERGIA TERMO ELECTRICA.🇪🇨 🇪🇨 ",22953,5692,963,https://v16m.tiktokcdn-us.com/25a89891324a4a6d982ea8fb035c28ca/697c6761/video/tos/alisg/tos-alisg-pve-0037c001/o85ozvDYYlhAi2kwTIQQZBtESBkEUm9BiB5VY/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2722&bt=1361&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=Mzs7ZGllNjc7aDwzOjhoaUBpM3NoanM5cjkzdjMzNzczM0AvYjMwNTYtXy4xLWMwXmFeYSNgZV5kMmRrNG9gLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00098000,negative,0.4406813681125641
tiktok,1750805630,telmopunina,Obvio Pimpollo 😁🤦😁🤦🇪🇨🇪🇨🇪🇨 Jose Pinto Iza Salazar ,22542,1146,4764,https://v16m.tiktokcdn-us.com/96f06be362a16307e8d6c79254542dc6/697c6677/video/tos/useast2a/tos-useast2a-ve-0068c004/oAQFeRBoWW2WvF9F8WyDSQgEJ4BfAwzL8ITdEy/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2696&bt=1348&cs=0&ds=6&ft=aEKfuqT0mv_PD12DFkDs3wUeFa-pMeF~O5&mime_type=video_mp4&qs=0&rc=ZGZkNTs5NjRlOTUzNzU2Z0BpanZzdXg5cnZsNDMzNzczM0AxLjEwYzI2NTMxXzQ1LjQ2YSMycWtgMmQ0a2FhLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020517606E857185D6FD03EB76&btag=e00088000,neutral,0.6002182960510254
tiktok,1734814348,yaptvradio,GOBIERNO DE DANIEL NOBOA PAGÓ DEUDA DE 16 AÑOS A MÁS DE 6.000 EDUCADORES COMUNITARIOS En un evento donde el presidente llegó hasta las lágrimas hablo del. pago de USD $33.2 millones a 6.451 educadores. Veamos este emocionante video👇🏽 ,22395,4552,2482,https://v16m.tiktokcdn-us.com/ea1c1e99f6a966943b4f1f86dcea75f3/697c66b5/video/tos/alisg/tos-alisg-pve-0037c001/oEOxrS9ERI3AUJ0f9jQgJoDnOe8FEBuyBQsdVZ/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1280&bt=640&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=PDRpOzRmNmhlZGVkNDhpM0BpM29rc3g5cnVsdzMzNzczM0A2NGM0Y2JhNjYxNTNeLy0zYSNzZTNxMmRrYmdgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00090000,neutral,0.4397423565387726
tiktok,1739283312,elian1308,ALERTA 🤬NOBOA ATRAVEZ DE CARLOS VERA TILDA DE NARCOS Y DELINCUENTES A LA GENTE DE LA COSTA QUE NO VOTO POR EL 🇪🇨 🇪🇨,22300,1387,1427,https://v16m.tiktokcdn-us.com/05e200338f668a1b9a3a381ec50e33f6/697c6740/video/tos/useast2a/tos-useast2a-ve-0068c004/o0McIkAzgohE2GIuTiY7fQYArRFB1i61aktWKC/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1252&bt=626&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=M2g7ZzU8aDc5Njs4ZTc7NkBpM3JkOnQ5cjtveDMzNzczM0A2Yy9iLi0tXzUxNC8yYTEwYSNrbi4zMmRzaWlgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00098000,negative,0.8875495791435242
tiktok,1740420971,telmopunina,BATY CHICA GUAYACA 😁 @👑Runa Youtubers 👑 Oligarca 🐰🇪🇨 LA MEDUSA 🇪🇨 ,22099,728,3205,https://v16m.tiktokcdn-us.com/2804398538c0e4c28301e6a4c25cb7d6/697c6693/video/tos/useast2a/tos-useast2a-ve-0068c002/ogDNgEoQaEtvRFsEeJHfSPp4zIKZBRQQ8nILAB/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2074&bt=1037&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=ZmZnNmg0MzNpZ2Y3aGg0N0Bpanh4NG45cjdleDMzNzczM0BgNF9jMi8xXzUxYjReNGI1YSNgNWgxMmRjYXJgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00090000,neutral,0.6211933493614197
tiktok,1740683571,wilopradoec,"😱🔴 “No diré mi voto, pero habrá señales” ",22045,404,1217,https://v16m.tiktokcdn-us.com/0c0c90db466d1b61f9090f82ab1d4282/697c66d9/video/tos/useast2a/tos-useast2a-ve-0068c002/oIiKE5JRMETLg3DqBZQF7wW0IfusnzEBqQjfAA/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2702&bt=1351&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=aDo0OTw2aDg6OGlpNzo5OEBpanVsZHk5cnZleTMzNzczM0AzLmBhNC1iNTAxLWBgNDUtYSNwaWlkMmRzZS1gLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00090000,neutral,0.8820427060127258
tiktok,1743466792,magdalenarobles441,"Mi abril empieza sin que me importe lo que piensen o digan de mí, porque mi voto ya está decidido. Este 13 de abril, voto por la Revolución Ciudadana, voto por la Lista 5. 😉✊🇪🇨 Porque Ecuador merece un gobierno con experiencia y compromiso con el pueblo. ¡Vamos juntos por la victoria! Correa Delgado ✅ Vota 🤚 5 🇪🇨 ✅ Vota por la Revolución Ciudadana ́nciudadana 😉🤚🇪🇨 ",21987,1101,1193,https://v16m.tiktokcdn-us.com/2555d4fb43596b91d1c9ac7888b5b14e/697c6655/video/tos/useast2a/tos-useast2a-ve-0068c003/oUOzD8u5DAx3QImboIiueMkBAPKJzTsigCAPrE/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2962&bt=1481&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=aTc0ZDhlZjQ4ODU1aDo6aUBpMzw6NXE5cjNseTMzNzczM0BiY2IyXy8yNjQxNC9iYS41YSNrM2s0MmQ0cGlgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e000b8000,positive,0.5599859356880188
tiktok,1737390264,ww.ienews.com, 🚨 ,21810,1133,1411,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oofZItdxjntroGPjfkBDMjjpgMF3BnC6IEDQ7E,neutral,0.5568307638168335
tiktok,1738935624,elbarondelasmollejas,"Si el domingo no sabes por quien votar, nosotros somos la mejor opción en sabor a la parrilla 😋🍽️ - ",21606,9312,691,https://v16m.tiktokcdn-us.com/dda8530aa96e2f84def051a4b8e36ee5/697c664e/video/tos/useast2a/tos-useast2a-pve-0068/o0BIgITQPsfDCNPedLBFIcIEmGOUe8AmjgCiKS/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=3094&bt=1547&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=ZGg3NzppZmQ4ZDQ0aWQ4M0BpanNmd205cmozeDMzNzczM0AyLS8vX15iXmAxNS80Yi5fYSNrLW9lMmRrbGdgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e000b0000,positive,0.7059434056282043
tiktok,1740181879,telmopunina,Al Parecer esto va para Largo @👑Runa Youtubers 👑 𝐆𝐎𝐍𝐙𝐀𝐋𝐄𝐒 🇪🇨 ,21584,961,4990,https://v16m.tiktokcdn-us.com/c3798e8c0cbaa9fe09e3ff1bd4c25137/697c66b6/video/tos/useast2a/tos-useast2a-ve-0068c004/oYASRFBSDIICZiy57tbdrUBEBEEt3QQKkiqvZ/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1204&bt=602&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=PGk3Omg1aTUzZzhnOzloN0BpM2dvcWw5cjRreDMzNzczM0BiNmBeMy9gXmExNTY0YjEuYSMuazVvMmRrL3BgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00090000,neutral,0.8257036805152893
tiktok,1739841223,telmopunina,🛑 OPINIÓN Respaldo de la comunidad de Maca Grande perteneciente a cotopaxi a 𝐆𝐎𝐍𝐙𝐀𝐋𝐄𝐒 Iza Salazar Tibán ? 🇪🇨 ,21562,1490,3562,https://v16m.tiktokcdn-us.com/3183b5203537ace4387f6d9111dbdaeb/697c66dc/video/tos/useast2a/tos-useast2a-pve-0068/o0F2uKSnsA1dBcmQEie92R3BJwzfENdSEAsQID/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1086&bt=543&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=ZTY2N2ZnNjU5ZzczZzU4aUBpM3ZvOms5cjx3eDMzNzczM0BeNDA1X2FfXjUxYjA1MC5hYSNqbmctMmRrb21gLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00090000,neutral,0.8154143691062927
tiktok,1731014466,elian1308,EN RESUMEN LOS CHATS DE VILLAVICENCIO DEMUESTRAN QUE DIANA SALAZAR ES LA CULPABLE DE LA PODREDUMBRE DEL PAIS.🇪🇨 🇪🇨 ,21313,4520,1586,https://v16m.tiktokcdn-us.com/3e26e02a159d6468670f73aa7f8459ae/697c6762/video/tos/alisg/tos-alisg-pve-0037c001/oo9XmIC5QHjSpk1Zl8eXaIleOyqXmMOeWgQgAC/?a=1233&bti=Ojs2NGYpQHM6OjZALjU2OmQvcCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=1516&bt=758&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=ZDZkZzc4ODc4OmhmZWY8ZUBpanh3eHk5cjZsdjMzNzczM0AxXzJfMDQ2Xy0xXzIxYmM2YSNtbWFmMmQ0bWpgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00098000,negative,0.7951700091362
tiktok,1735574759,elian1308,NOBOA SE LARGA A EEUU SE TATÚA Y LA CAMPAÑA CONTRA LOS NIÑOS DE GUYAQUIL POR PARTE DEL GOBIERNO.🇪🇨 🇪🇨 ,20908,1442,1530,https://v16m.tiktokcdn-us.com/dda861c62892b809c7380149d7948ca6/697c6734/video/tos/alisg/tos-alisg-pve-0037c001/os7EwRFc0IDvG3QAK8cQfcEcnyEWRyeBJhTsxB/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2248&bt=1124&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=Ozw7Omc4PGU7OjhoN2U4PEBpM251NnU5cjRmdzMzNzczM0BhMzYtXi81Xi8xMjIvXmMvYSNyLmdrMmRrMm1gLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00098000,negative,0.6152379512786865
tiktok,1738625211,ramiroriveraec,¡Delincuentes como candidatos! ,20694,8431,2202,https://v16m.tiktokcdn-us.com/69e0d9bd4dc9d419a1003f38a50a8f05/697c6687/video/tos/useast2a/tos-useast2a-ve-0068c004/oYF64iKg0h6ZvQqBaE0YBnrAUQiQANYUS0FEI/?a=1233&bti=NXYpNDs8QGo6OjZAOm00NTAuYCMxNDNg&ch=0&cr=13&dr=0&er=0&lr=all&net=0&cd=0%7C0%7C0%7C&cv=1&br=2492&bt=1246&cs=0&ds=6&ft=WgSBMN5TV6MwUiyrTaiG~Be5SBqmOKPXtOnwQ6oyqF_4&mime_type=video_mp4&qs=0&rc=Zzw0ODZnM2c5ZDZpaDU1O0BpM3JtOW45cmVveDMzNzczM0BjYF4xNi80XjAxMDUuYGAxYSNkaDNuMmRrLmRgLS1kMTZzcw%3D%3D&vvpl=1&l=20260130020521F6A16CF2C55C8903AA29&btag=e00090000,negative,0.9044832587242126
